[INFO] Tests run: 1, Failures: 0, Errors: 0, Skipped: 0, Time elapsed: 0.128 s -- in com.guidinglight.nexusquant.contracts.event.EventEnvelopeSerializationTest
[INFO] Tests run: 3, Failures: 0, Errors: 0, Skipped: 0, Time elapsed: 0.809 s -- in com.guidinglight.nexusquant.app.config.account.AccountPermissionProbeCompositionTest
[INFO] Tests run: 8, Failures: 0, Errors: 0, Skipped: 0, Time elapsed: 0.910 s -- in com.guidinglight.nexusquant.app.config.account.OkxPrivateReadOnlyDiagnosticsConfigurationTest
[INFO] Tests run: 10, Failures: 0, Errors: 0, Skipped: 0, Time elapsed: 1.188 s -- in com.guidinglight.nexusquant.app.config.account.OkxPrivateReadOnlyPermissionProbeSpringContextTest
[INFO] Tests run: 3, Failures: 0, Errors: 0, Skipped: 0, Time elapsed: 1.112 s -- in com.guidinglight.nexusquant.app.config.auth.SecurityConfigurationContextTest
[INFO] Tests run: 5, Failures: 0, Errors: 0, Skipped: 0, Time elapsed: 0.003 s -- in com.guidinglight.nexusquant.app.config.CapabilityPropertyResolverTest
[INFO] Tests run: 10, Failures: 0, Errors: 0, Skipped: 0, Time elapsed: 0.008 s -- in com.guidinglight.nexusquant.app.config.env.EnvSafetyValidatorTest
[INFO] Tests run: 50, Failures: 0, Errors: 0, Skipped: 0, Time elapsed: 0.292 s -- in com.guidinglight.nexusquant.app.config.env.ProductionConfigurationApplicationContextInitializerTest
[INFO] Tests run: 68, Failures: 0, Errors: 0, Skipped: 0, Time elapsed: 1.257 s -- in com.guidinglight.nexusquant.app.config.env.ProductionSecretProfileRegressionTest
[INFO] Tests run: 5, Failures: 0, Errors: 0, Skipped: 0, Time elapsed: 0.078 s -- in com.guidinglight.nexusquant.app.config.ExchangeAdapterConfigurationReadinessTest
[INFO] Tests run: 3, Failures: 0, Errors: 0, Skipped: 0, Time elapsed: 0.224 s -- in com.guidinglight.nexusquant.app.config.livecontrol.ExactPilotScopeCliConfigurationTest
[INFO] Tests run: 2, Failures: 0, Errors: 0, Skipped: 0, Time elapsed: 0.059 s -- in com.guidinglight.nexusquant.app.config.livecontrol.MinimalLivePilotConfigurationTest
[INFO] Tests run: 4, Failures: 0, Errors: 0, Skipped: 0, Time elapsed: 0.128 s -- in com.guidinglight.nexusquant.app.config.livecontrol.ReadOnlyProviderObservationConfigurationTest
[INFO] Tests run: 2, Failures: 0, Errors: 0, Skipped: 0, Time elapsed: 3.361 s -- in com.guidinglight.nexusquant.app.config.livecontrol.ReadOnlyProviderObservationProductionContextTest
[INFO] Tests run: 3, Failures: 0, Errors: 0, Skipped: 0, Time elapsed: 0.004 s -- in com.guidinglight.nexusquant.app.config.livecontrol.ReadOnlyRuntimeDiagnosticEndpointTest
[INFO] Tests run: 2, Failures: 0, Errors: 0, Skipped: 0, Time elapsed: 0.215 s -- in com.guidinglight.nexusquant.app.config.livecontrol.StoredFactExactPilotBindingAuthorityTest
[INFO] Tests run: 2, Failures: 0, Errors: 0, Skipped: 0, Time elapsed: 0.087 s -- in com.guidinglight.nexusquant.app.config.livecontrol.WorkerDeploymentBoundaryConfigurationTest
[INFO] Tests run: 3, Failures: 0, Errors: 0, Skipped: 0, Time elapsed: 0.005 s -- in com.guidinglight.nexusquant.app.config.LocalTestFallbackConfigurationReadinessTest
[INFO] Tests run: 6, Failures: 0, Errors: 0, Skipped: 0, Time elapsed: 0.037 s -- in com.guidinglight.nexusquant.app.config.OkxVenueRuleSyncConfigurationTest
[INFO] Tests run: 3, Failures: 0, Errors: 0, Skipped: 0, Time elapsed: 0.137 s -- in com.guidinglight.nexusquant.app.config.OperationalObservationConfigurationTest
[INFO] Tests run: 4, Failures: 0, Errors: 0, Skipped: 0, Time elapsed: 0.021 s -- in com.guidinglight.nexusquant.app.config.PublicMarketDataOutboundConfigurationTest
[INFO] Tests run: 21, Failures: 0, Errors: 0, Skipped: 0, Time elapsed: 0.073 s -- in com.guidinglight.nexusquant.app.config.RetiredRuntimeProfileGuardConfigurationTest
[INFO] Tests run: 1, Failures: 0, Errors: 0, Skipped: 0, Time elapsed: 0.005 s -- in com.guidinglight.nexusquant.app.config.scheduler.SchedulerLockConfigurationTest
[INFO] Tests run: 2, Failures: 0, Errors: 0, Skipped: 0, Time elapsed: 0.070 s -- in com.guidinglight.nexusquant.app.config.scheduler.ValidationEvidenceSchedulerApplicationContextTest
[INFO] Tests run: 3, Failures: 0, Errors: 0, Skipped: 0, Time elapsed: 0.022 s -- in com.guidinglight.nexusquant.app.config.strategyrelease.StrategyReleaseArtifactConfigurationTest
[INFO] Tests run: 6, Failures: 0, Errors: 0, Skipped: 0, Time elapsed: 0.024 s -- in com.guidinglight.nexusquant.app.integration0.NqDhIntegration0ContractValidationTest
[INFO] Tests run: 2, Failures: 0, Errors: 0, Skipped: 0, Time elapsed: 0.011 s -- in com.guidinglight.nexusquant.app.integration0.NqDhIntegration0NoSideEffectTest
[INFO] Tests run: 9, Failures: 0, Errors: 0, Skipped: 0, Time elapsed: 0.029 s -- in com.guidinglight.nexusquant.app.integration0.NqDhIntegration0SecurityContractTest
[INFO] Tests run: 5, Failures: 0, Errors: 0, Skipped: 0, Time elapsed: 0.171 s -- in com.guidinglight.nexusquant.app.integration1.NqDhIntegration1ContractGapGuardTest
[INFO] Tests run: 7, Failures: 0, Errors: 0, Skipped: 0, Time elapsed: 0.315 s -- in com.guidinglight.nexusquant.app.integration1.NqDhIntegration1JointMockContractFixtureTest
[INFO] Tests run: 6, Failures: 0, Errors: 0, Skipped: 0, Time elapsed: 0.013 s -- in com.guidinglight.nexusquant.app.integration1.NqDhIntegration1StubRecorderNoSideEffectTest
[WARNING] Tests run: 6, Failures: 0, Errors: 0, Skipped: 6, Time elapsed: 0.003 s -- in com.guidinglight.nexusquant.app.livecontrol.LiveSessionFactModelPostgresIntegrationTest
[WARNING] Tests run: 4, Failures: 0, Errors: 0, Skipped: 4, Time elapsed: 0.002 s -- in com.guidinglight.nexusquant.app.livecontrol.OperatorPilotAuthorityPostgresIntegrationTest
[INFO] Tests run: 4, Failures: 0, Errors: 0, Skipped: 0, Time elapsed: 0.009 s -- in com.guidinglight.nexusquant.app.marketdata.MarketdataSandboxFixtureSmokeTest
[INFO] Tests run: 5, Failures: 0, Errors: 0, Skipped: 0, Time elapsed: 0.004 s -- in com.guidinglight.nexusquant.app.marketdata.OkxVenueRuleFactsSyncServiceTest
[WARNING] Tests run: 2, Failures: 0, Errors: 0, Skipped: 2, Time elapsed: 0.002 s -- in com.guidinglight.nexusquant.app.marketdata.VenueRuleFactsPostgresIntegrationTest
[WARNING] Tests run: 3, Failures: 0, Errors: 0, Skipped: 3, Time elapsed: 0.002 s -- in com.guidinglight.nexusquant.app.research.BacktestPublishArtifactLocatorPostgresIntegrationTest
[WARNING] Tests run: 1, Failures: 0, Errors: 0, Skipped: 1, Time elapsed: 0 s -- in com.guidinglight.nexusquant.app.risk.KillSwitchRestartDurabilityPostgresIntegrationTest
[WARNING] Tests run: 4, Failures: 0, Errors: 0, Skipped: 4, Time elapsed: 0.003 s -- in com.guidinglight.nexusquant.app.shadowrun.ShadowRunProvenancePostgresIntegrationTest
[INFO] Tests run: 8, Failures: 0, Errors: 0, Skipped: 0, Time elapsed: 0.004 s -- in com.guidinglight.nexusquant.app.smoke.B0FixtureSafetyTest
[WARNING] Tests run: 1, Failures: 0, Errors: 0, Skipped: 1, Time elapsed: 0 s -- in com.guidinglight.nexusquant.app.smoke.B0RealProcessHarnessTest
[WARNING] Tests run: 1, Failures: 0, Errors: 0, Skipped: 1, Time elapsed: 0 s -- in com.guidinglight.nexusquant.app.smoke.B1RealProcessProofTest
[WARNING] Tests run: 2, Failures: 0, Errors: 0, Skipped: 2, Time elapsed: 0 s -- in com.guidinglight.nexusquant.app.smoke.B2RealProcessProofTest
[WARNING] Tests run: 11, Failures: 0, Errors: 0, Skipped: 11, Time elapsed: 0 s -- in com.guidinglight.nexusquant.app.smoke.B2TerminalCorrectionPostgresIntegrationTest
[WARNING] Tests run: 13, Failures: 0, Errors: 0, Skipped: 13, Time elapsed: 0 s -- in com.guidinglight.nexusquant.app.smoke.L4PlanBlockerPostgresIntegrationTest
[WARNING] Tests run: 1, Failures: 0, Errors: 0, Skipped: 1, Time elapsed: 0 s -- in com.guidinglight.nexusquant.app.smoke.ManualPublicOutboundSmokeTest
[WARNING] Tests run: 3, Failures: 0, Errors: 0, Skipped: 1, Time elapsed: 0.003 s -- in com.guidinglight.nexusquant.app.smoke.NoOutboundExchangeGuardTest
[WARNING] Tests run: 1, Failures: 0, Errors: 0, Skipped: 1, Time elapsed: 0 s -- in com.guidinglight.nexusquant.app.smoke.NqAppContextPostgresSmokeTest
[WARNING] Tests run: 1, Failures: 0, Errors: 0, Skipped: 1, Time elapsed: 0 s -- in com.guidinglight.nexusquant.app.smoke.OrderVersionFlywayPostgresIntegrationTest
[WARNING] Tests run: 5, Failures: 0, Errors: 0, Skipped: 5, Time elapsed: 0 s -- in com.guidinglight.nexusquant.app.smoke.ReconciliationCursorPostgresIntegrationTest
[INFO] Tests run: 8, Failures: 0, Errors: 0, Skipped: 0, Time elapsed: 13.87 s -- in com.guidinglight.nexusquant.app.smoke.TradingChainPostgresIntegrationTest
[INFO] Tests run: 2, Failures: 0, Errors: 0, Skipped: 0, Time elapsed: 23.54 s -- in com.guidinglight.nexusquant.app.smoke.TradingRestartRecoveryPostgresIntegrationTest
[INFO] Tests run: 3, Failures: 0, Errors: 0, Skipped: 0, Time elapsed: 0.035 s -- in com.guidinglight.nexusquant.app.smoke.TradingVenueGatewayReadinessRuntimeSmokeTest
[WARNING] Tests run: 1, Failures: 0, Errors: 0, Skipped: 1, Time elapsed: 0.001 s -- in com.guidinglight.nexusquant.app.smoke.ValidationReviewFlywayPostgresIntegrationTest
[INFO] Tests run: 12, Failures: 0, Errors: 0, Skipped: 0, Time elapsed: 1.300 s -- in com.guidinglight.nexusquant.app.web.AuthSecurityWebMvcTest
[INFO] Tests run: 1, Failures: 0, Errors: 0, Skipped: 0, Time elapsed: 0.637 s -- in com.guidinglight.nexusquant.app.web.MarketdataControllerLocalIntegrationTest
[INFO] Tests run: 1, Failures: 0, Errors: 0, Skipped: 0, Time elapsed: 0.625 s -- in com.guidinglight.nexusquant.app.web.OkxBootstrapNoOutboundLocalContextTest
[INFO] Tests run: 1, Failures: 0, Errors: 0, Skipped: 0, Time elapsed: 0.112 s -- in com.guidinglight.nexusquant.app.web.ResearchBacktestHappyPathLocalTest
[INFO] Tests run: 2, Failures: 0, Errors: 0, Skipped: 0, Time elapsed: 0.500 s -- in com.guidinglight.nexusquant.app.web.ResearchBacktestQueryControllerLocalTest
[INFO] Tests run: 2, Failures: 0, Errors: 0, Skipped: 0, Time elapsed: 0.334 s -- in com.guidinglight.nexusquant.app.web.StrategyReleaseAdmissionPreviewSecurityWebMvcTest
[INFO] Tests run: 7, Failures: 0, Errors: 0, Skipped: 0, Time elapsed: 0.460 s -- in com.guidinglight.nexusquant.app.web.StrategyReleaseShadowRunMaterializationSecurityWebMvcTest
[INFO] Tests run: 13, Failures: 0, Errors: 0, Skipped: 0, Time elapsed: 0.365 s -- in com.guidinglight.nexusquant.app.web.TradingVerificationControllerLocalTest
[INFO] Tests run: 4, Failures: 0, Errors: 0, Skipped: 0, Time elapsed: 0.031 s -- in com.guidinglight.nexusquant.integration.dh.DhDryRunJointRuntimeDryRunTest
[INFO] Tests run: 3, Failures: 0, Errors: 0, Skipped: 0, Time elapsed: 0.005 s -- in com.guidinglight.nexusquant.integration.dh.DhDryRunNoSideEffectBoundaryTest
[INFO] Tests run: 3, Failures: 0, Errors: 0, Skipped: 0, Time elapsed: 0.007 s -- in com.guidinglight.nexusquant.integration.dh.DhDryRunRequestGenerationTest
[INFO] Tests run: 8, Failures: 0, Errors: 0, Skipped: 0, Time elapsed: 0.016 s -- in com.guidinglight.nexusquant.integration.dh.DhDryRunResponseHandlingTest
[INFO] Tests run: 6, Failures: 0, Errors: 0, Skipped: 0, Time elapsed: 0.002 s -- in com.guidinglight.nexusquant.integration.dh.DhDryRunRuntimeClientDisabledTest
[INFO] Tests run: 9, Failures: 0, Errors: 0, Skipped: 0, Time elapsed: 2.905 s -- in com.guidinglight.nexusquant.app.architecture.ModuleBoundaryArchTest
[INFO] Tests run: 10, Failures: 0, Errors: 0, Skipped: 0, Time elapsed: 0.213 s -- in com.guidinglight.nexusquant.app.architecture.PackageBoundaryArchTest
[WARNING] Tests run: 443, Failures: 0, Errors: 0, Skipped: 66
[INFO] BUILD SUCCESS
[INFO] Total time:  01:34 min
[INFO] Finished at: 2026-09-09T11:43:07+08:00
